=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.03.14 21:31:14 =~=~=~=~=~=~=~=~=~=~=~=
0,15.11,0
45,15.00,10.10,0
45,15.00,10.10,0
45,15.00,10.03,0
45,15.00,10.03,0
45,15.00,9.97,0
45,15.00,9.97,0
45,15.00,10.03,0
45,15.00,10.03,0
45,15.00,10.03,0
45,15.00,9.90,0
45,15.00,10.17,0
45,15.00,10.03,0
45,15.00,10.03,0
45,15.00,10.03,0
45,15.00,9.97,0
45,15.00,10.03,0
45,15.00,10.03,0
45,15.00,10.10,0
45,15.00,10.03,0
45,15.00,10.10,0
45,15.00,10.10,0
45,15.00,9.97,0
45,15.00,10.03,0
45,15.00,9.97,0
45,15.00,9.97,0
45,15.00,10.10,0
45,15.00,10.03,0
45,15.00,9.97,0
45,15.00,10.03,0
45,15.00,9.97,0
45,15.00,10.03,0
45,15.00,10.03,0
45,15.00,10.10,0
45,15.00,10.10,0
45,15.00,10.03,0
45,15.00,10.03,0
45,15.00,10.03,0
45,15.00,10.10,0
45,15.00,10.10,0
45,15.00,10.10,0
45,15.00,10.10,0
45,15.00,10.10,0
45,15.00,10.30,0
45,15.00,10.10,0
45,15.00,10.10,0
45,15.00,10.30,0
45,15.00,10.10,0
45,15.00,10.71,0
45,15.00,10.24,0
45,15.00,10.24,0
45,15.00,10.17,0
45,15.00,10.17,0
45,15.00,10.30,0
45,15.00,10.17,0
45,15.00,10.30,0
45,15.00,10.24,0
45,15.00,10.37,0
45,15.00,10.37,0
45,15.00,10.30,0
45,15.00,10.30,0
45,15.00,10.37,0
45,15.00,10.44,0
45,15.00,10.30,0
45,15.00,10.44,0
45,15.00,10.44,0
45,15.00,10.58,0
45,15.00,10.37,0
45,15.00,10.44,0
45,15.00,10.51,0
45,15.00,10.44,0
45,15.00,10.51,0
45,15.00,10.44,0
45,15.00,10.64,0
45,15.00,10.44,0
45,15.00,10.58,0
45,15.00,10.58,0
45,15.00,10.64,0
45,15.00,10.71,0
45,15.00,10.71,0
45,15.00,10.71,0
45,15.00,10.78,0
45,15.00,10.71,0
45,15.00,10.71,0
45,15.00,10.78,0
45,15.00,10.78,0
45,15.00,10.71,0
45,15.00,10.92,0
45,15.00,10.92,0
45,15.00,10.92,0
45,15.00,10.92,0
45,15.00,10.99,0
45,15.00,10.99,0
45,15.00,11.19,0
45,15.00,10.92,0
45,15.00,10.99,0
45,15.00,11.06,0
45,15.00,11.06,0
45,15.00,11.13,0
45,15.00,11.13,0
45,15.00,11.13,0
45,15.00,11.19,0
45,15.00,11.26,0
45,15.00,11.13,0
45,15.00,11.26,0
45,15.00,11.19,0
45,15.00,11.40,0
45,15.00,11.26,0
45,15.00,11.33,0
45,15.00,11.40,0
45,15.00,11.26,0
45,15.00,11.47,0
45,15.00,11.54,0
45,15.00,11.47,0
45,15.00,11.54,0
45,15.00,11.54,0
45,15.00,11.61,0
45,15.00,11.61,0
45,15.00,11.68,0
45,15.00,11.61,0
45,15.00,11.61,0
45,15.00,11.75,0
45,15.00,11.61,0
45,15.00,11.82,0
45,15.00,11.96,0
45,15.00,11.96,0
45,15.00,11.82,0
45,15.00,11.82,0
45,15.00,11.96,0
45,15.00,11.82,0
45,15.00,12.04,0
45,15.00,11.96,0
45,15.00,12.04,0
45,15.00,11.96,0
45,15.00,12.11,0
45,15.00,12.04,0
45,15.00,12.18,0
45,15.00,12.25,0
45,15.00,12.18,0
45,15.00,12.25,0
45,15.00,12.25,0
45,15.00,12.18,0
45,15.00,12.25,0
45,15.00,12.32,0
45,15.00,12.32,0
45,15.00,12.39,0
45,15.00,12.53,0
45,15.00,12.39,0
45,15.00,12.04,0
45,15.00,12.68,0
45,15.00,12.60,0
45,15.00,12.75,0
45,15.00,12.60,0
45,15.00,12.68,0
45,15.00,12.75,0
45,15.00,12.75,0
45,15.00,12.96,0
45,15.00,12.96,0
45,15.00,12.89,0
45,15.00,12.89,0
45,15.00,12.89,0
45,15.00,13.04,0
45,15.00,12.96,0
45,15.00,13.11,0
45,15.00,13.18,0
45,15.00,13.11,0
45,15.00,13.25,0
45,15.00,13.25,0
45,15.00,13.25,0
45,15.00,13.11,0
45,15.00,13.25,0
45,15.00,13.18,0
45,15.00,13.33,0
45,15.00,13.40,0
45,15.00,13.40,0
45,15.00,13.40,0
45,15.00,13.40,0
45,15.00,13.55,0
45,15.00,13.55,0
45,15.00,13.55,0
45,15.00,13.55,0
45,15.00,13.69,0
45,15.00,13.69,0
45,15.00,13.77,0
45,15.00,13.77,0
45,15.00,13.77,0
45,15.00,13.84,0
45,15.00,13.84,0
45,15.00,13.91,0
45,15.00,13.91,0
45,15.00,13.91,0
45,15.00,13.91,0
45,15.00,13.91,0
45,15.00,13.99,0
45,15.00,14.06,0
45,15.00,13.99,0
45,15.00,14.14,0
45,15.00,14.06,0
45,15.00,14.29,0
45,15.00,14.14,0
45,15.00,14.51,0
45,15.00,14.29,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.51,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.66,0
45,15.00,14.51,0
45,15.00,14.66,0
45,15.00,14.66,0
45,15.00,14.58,0
45,15.00,14.73,0
45,15.00,14.81,0
45,15.00,14.73,0
45,15.00,14.81,0
45,15.00,14.88,0
45,15.00,14.96,0
45,15.00,14.73,0
45,15.00,15.04,0
45,15.00,14.96,0
45,15.00,14.96,0
45,15.00,15.11,0
45,15.00,14.88,0
45,15.00,15.19,0
45,15.00,14.96,0
45,15.00,15.11,0
45,15.00,15.11,0
45,15.00,15.19,0
45,15.00,15.26,0
45,15.00,15.11,0
45,15.00,15.26,0
45,15.00,15.34,0
45,15.00,15.34,0
45,15.00,15.34,0
45,15.00,15.34,0
45,15.00,15.34,0
45,15.00,15.49,0
45,15.00,15.57,0
45,15.00,15.57,0
45,15.00,15.57,0
45,15.00,16.10,0
45,15.00,15.64,0
45,15.00,15.64,0
45,15.00,15.57,0
45,15.00,15.64,0
45,15.00,15.64,0
45,15.00,15.72,0
45,15.00,15.80,0
45,15.00,15.72,0
45,15.00,15.72,0
45,15.00,15.72,0
45,15.00,15.72,0
45,15.00,15.80,0
45,15.00,15.80,0
45,15.00,15.95,0
45,15.00,15.95,0
45,15.00,16.10,0
45,15.00,15.95,0
45,15.00,16.18,0
45,15.00,15.87,0
45,15.00,16.26,0
45,15.00,15.95,0
45,15.00,15.80,0
45,15.00,15.87,0
45,15.00,16.18,0
45,15.00,16.18,0
45,15.00,16.73,0
45,15.00,16.18,0
45,15.00,16.26,0
45,15.00,16.41,0
45,15.00,16.18,0
45,15.00,16.41,0
45,15.00,16.34,0
45,15.00,16.34,0
45,15.00,16.49,0
45,15.00,16.41,0
45,15.00,16.41,0
45,15.00,16.41,0
45,15.00,16.26,0
45,15.00,16.41,0
45,15.00,16.41,0
45,15.00,16.57,0
45,15.00,16.57,0
45,15.00,16.73,0
45,15.00,16.49,0
45,15.00,16.57,0
45,15.00,16.57,0
45,15.00,16.57,0
45,15.00,16.65,0
45,15.00,16.80,0
45,15.00,16.73,0
45,15.00,16.80,0
45,15.00,16.73,0
45,15.00,16.73,0
45,15.00,16.73,0
45,15.00,16.88,0
45,15.00,16.73,0
45,15.00,16.80,0
45,15.00,16.80,0
45,15.00,16.88,0
45,15.00,16.80,0
45,15.00,16.88,0
45,15.00,16.96,0
45,15.00,16.73,0
45,15.00,16.96,0
45,15.00,16.96,0
45,15.00,17.04,0
45,15.00,16.80,0
45,15.00,16.96,0
45,15.00,16.96,0
45,15.00,17.12,0
45,15.00,17.04,0
45,15.00,17.04,0
45,15.00,16.96,0
45,15.00,17.12,0
45,15.00,16.88,0
45,15.00,17.20,0
45,15.00,17.12,0
45,15.00,17.04,0
45,15.00,17.12,0
45,15.00,17.04,0
45,15.00,17.20,0
45,15.00,17.12,0
45,15.00,17.20,0
45,15.00,17.12,0
45,15.00,17.20,0
45,15.00,17.20,0
45,15.00,17.04,0
45,15.00,17.12,0
45,15.00,17.35,0
45,15.00,17.20,0
45,15.00,17.35,0
45,15.00,17.12,0
45,15.00,17.20,0
45,15.00,17.12,0
45,15.00,17.20,0
45,15.00,17.12,0
45,15.00,17.20,0
45,15.00,17.04,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.20,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.20,0
45,15.00,17.51,0
45,15.00,17.35,0
45,15.00,17.43,0
45,15.00,17.35,0
45,15.00,17.43,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.43,0
45,15.00,17.35,0
45,15.00,17.43,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.43,0
45,15.00,17.43,0
45,15.00,17.59,0
45,15.00,17.20,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.51,0
45,15.00,17.43,0
45,15.00,17.43,0
45,15.00,17.51,0
45,15.00,17.43,0
45,15.00,17.35,0
45,15.00,17.43,0
45,15.00,17.35,0
45,15.00,17.20,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.27,0
45,15.00,17.43,0
45,15.00,17.43,0
45,15.00,17.12,0
45,15.00,17.20,0
45,15.00,17.35,0
45,15.00,17.43,0
45,15.00,17.27,0
45,15.00,17.27,0
45,15.00,17.27,0
45,15.00,17.35,0
45,15.00,17.43,0
45,15.00,17.20,0
45,15.00,17.35,0
45,15.00,17.59,0
45,15.00,17.43,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.27,0
45,15.00,17.12,0
45,15.00,17.35,0
45,15.00,17.20,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.20,0
45,15.00,17.35,0
45,15.00,17.35,0
45,15.00,17.20,0
45,15.00,17.20,0
45,15.00,17.35,0
45,15.00,17.20,0
45,15.00,17.20,0
45,15.00,17.20,0
45,15.00,17.12,0
45,15.00,17.12,0
45,15.00,17.20,0
45,15.00,17.04,0
45,15.00,17.35,0
45,15.00,17.04,0
45,15.00,17.04,0
45,15.00,17.12,0
45,15.00,17.12,0
45,15.00,16.96,0
45,15.00,17.20,0
45,15.00,17.12,0
45,15.00,17.04,0
45,15.00,17.04,0
45,15.00,17.04,0
45,15.00,16.96,0
45,15.00,16.96,0
45,15.00,17.12,0
45,15.00,16.96,0
45,15.00,17.04,0
45,15.00,16.96,0
45,15.00,16.96,0
45,15.00,16.96,0
45,15.00,17.04,0
45,15.00,17.12,0
45,15.00,17.04,0
45,15.00,16.88,0
45,15.00,16.96,0
45,15.00,16.96,0
45,15.00,16.88,0
45,15.00,16.88,0
45,15.00,16.96,0
45,15.00,16.88,0
45,15.00,16.88,0
45,15.00,16.88,0
45,15.00,16.88,0
45,15.00,16.80,0
45,15.00,16.88,0
45,15.00,16.80,0
45,15.00,16.88,0
45,15.00,16.88,0
45,15.00,16.88,0
45,15.00,16.65,0
45,15.00,16.80,0
45,15.00,16.80,0
45,15.00,16.49,0
45,15.00,16.80,0
45,15.00,16.73,0
45,15.00,16.65,0
45,15.00,16.80,0
45,15.00,16.80,0
45,15.00,16.73,0
45,15.00,16.65,0
45,15.00,16.65,0
45,15.00,16.57,0
45,15.00,16.57,0
45,15.00,16.57,0
45,15.00,16.49,0
45,15.00,16.57,0
45,15.00,16.57,0
45,15.00,16.65,0
45,15.00,16.57,0
45,15.00,16.49,0
45,15.00,16.65,0
45,15.00,16.49,0
45,15.00,16.57,0
45,15.00,16.57,0
45,15.00,16.49,0
45,15.00,16.49,0
45,15.00,16.41,0
45,15.00,16.49,0
45,15.00,16.41,0
45,15.00,16.41,0
45,15.00,16.34,0
45,15.00,16.26,0
45,15.00,16.34,0
45,15.00,16.34,0
45,15.00,16.26,0
45,15.00,16.26,0
45,15.00,16.49,0
45,15.00,16.26,0
45,15.00,16.34,0
45,15.00,16.18,0
45,15.00,16.26,0
45,15.00,16.18,0
45,15.00,16.26,0
45,15.00,16.26,0
45,15.00,16.26,0
45,15.00,16.49,0
45,15.00,16.18,0
45,15.00,16.10,0
45,15.00,16.10,0
45,15.00,16.10,0
45,15.00,16.18,0
45,15.00,16.18,0
45,15.00,15.87,0
45,15.00,16.10,0
45,15.00,16.10,0
45,15.00,16.10,0
45,15.00,16.18,0
45,15.00,15.95,0
45,15.00,16.10,0
45,15.00,15.95,0
45,15.00,15.95,0
45,15.00,15.87,0
45,15.00,15.87,0
45,15.00,16.10,0
45,15.00,16.10,0
45,15.00,15.87,0
45,15.00,15.95,0
45,15.00,15.87,0
45,15.00,15.80,0
45,15.00,15.87,0
45,15.00,15.72,0
45,15.00,15.72,0
45,15.00,15.80,0
45,15.00,15.80,0
45,15.00,15.64,0
45,15.00,15.95,0
45,15.00,15.72,0
45,15.00,15.80,0
45,15.00,15.80,0
45,15.00,15.72,0
45,15.00,15.64,0
45,15.00,15.64,0
45,15.00,15.72,0
45,15.00,15.64,0
45,15.00,15.57,0
45,15.00,15.64,0
45,15.00,15.57,0
45,15.00,15.64,0
45,15.00,15.57,0
45,15.00,15.57,0
45,15.00,15.57,0
45,15.00,15.57,0
45,15.00,15.64,0
45,15.00,15.49,0
45,15.00,15.41,0
45,15.00,15.57,0
45,15.00,15.64,0
45,15.00,15.57,0
45,15.00,15.49,0
45,15.00,15.49,0
45,15.00,15.57,0
45,15.00,15.34,0
45,15.00,15.57,0
45,15.00,15.41,0
45,15.00,15.34,0
45,15.00,15.41,0
45,15.00,15.26,0
45,15.00,15.34,0
45,15.00,15.34,0
45,15.00,15.57,0
45,15.00,15.26,0
45,15.00,15.26,0
45,15.00,15.49,0
45,15.00,15.34,0
45,15.00,15.26,0
45,15.00,15.11,0
45,15.00,15.19,0
45,15.00,15.19,0
45,15.00,15.26,0
45,15.00,15.19,0
45,15.00,15.26,0
45,15.00,15.26,0
45,15.00,15.11,0
45,15.00,15.26,0
45,15.00,15.19,0
45,15.00,15.11,0
45,15.00,15.11,0
45,15.00,15.11,0
45,15.00,15.19,0
45,15.00,15.04,0
45,15.00,15.11,0
45,15.00,15.11,0
45,15.00,15.04,0
45,15.00,15.19,0
45,15.00,15.19,0
45,15.00,15.34,0
45,15.00,15.19,0
45,15.00,15.04,0
45,15.00,14.96,0
45,15.00,14.96,0
45,15.00,15.11,0
45,15.00,14.96,0
45,15.00,14.96,0
45,15.00,14.88,0
45,15.00,14.88,0
45,15.00,14.96,0
45,15.00,14.96,0
45,15.00,14.81,0
45,15.00,15.04,0
45,15.00,14.73,0
45,15.00,14.96,0
45,15.00,14.88,0
45,15.00,14.88,0
45,15.00,14.73,0
45,15.00,14.88,0
45,15.00,14.81,0
45,15.00,14.88,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.88,0
45,15.00,14.88,0
45,15.00,14.88,0
45,15.00,14.81,0
45,15.00,14.88,0
45,15.00,14.66,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.51,0
45,15.00,14.58,0
45,15.00,14.58,0
45,15.00,14.66,0
45,15.00,14.73,0
45,15.00,14.66,0
45,15.00,14.66,0
45,15.00,14.73,0
45,15.00,14.66,0
45,15.00,14.73,0
45,15.00,14.58,0
45,15.00,14.58,0
45,15.00,14.66,0
45,15.00,14.66,0
45,15.00,14.73,0
45,15.00,14.58,0
45,15.00,14.43,0
45,15.00,14.66,0
45,15.00,14.58,0
45,15.00,14.58,0
45,15.00,14.66,0
45,15.00,14.58,0
45,15.00,14.66,0
45,15.00,14.51,0
45,15.00,14.73,0
45,15.00,14.58,0
45,15.00,14.51,0
45,15.00,14.58,0
45,15.00,14.51,0
45,15.00,14.36,0
45,15.00,14.51,0
45,15.00,14.51,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.58,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.51,0
45,15.00,14.58,0
45,15.00,14.43,0
45,15.00,14.51,0
45,15.00,14.36,0
45,15.00,14.51,0
45,15.00,14.43,0
45,15.00,14.36,0
45,15.00,14.51,0
45,15.00,14.29,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.29,0
45,15.00,14.51,0
45,15.00,14.36,0
45,15.00,14.43,0
45,15.00,14.36,0
45,15.00,14.14,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.43,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.43,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.43,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.43,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.06,0
45,15.00,14.21,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.14,0
45,15.00,11.96,0
45,15.00,14.14,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.14,0
45,15.00,14.14,0
45,15.00,14.14,0
45,15.00,14.29,0
45,15.00,14.43,0
45,15.00,14.14,0
45,15.00,14.14,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.06,0
45,15.00,14.14,0
45,15.00,14.29,0
45,15.00,14.14,0
45,15.00,14.06,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.14,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.14,0
45,15.00,14.21,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.14,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.14,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.14,0
45,15.00,14.58,0
45,15.00,13.99,0
45,15.00,13.91,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.14,0
45,15.00,14.43,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.14,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.43,0
45,15.00,14.36,0
45,15.00,14.43,0
45,15.00,14.14,0
45,15.00,14.43,0
45,15.00,14.36,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.36,0
45,15.00,14.43,0
45,15.00,14.21,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.29,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.51,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.36,0
45,15.00,14.43,0
45,15.00,14.36,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.51,0
45,15.00,14.43,0
45,15.00,14.36,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.36,0
45,15.00,14.29,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.43,0
45,15.00,14.51,0
45,15.00,14.51,0
45,15.00,14.43,0
45,15.00,14.58,0
45,15.00,14.43,0
45,15.00,14.51,0
45,15.00,14.43,0
45,15.00,14.51,0
45,15.00,14.36,0
45,15.00,14.66,0
45,15.00,14.43,0
45,15.00,14.58,0
45,15.00,14.43,0
45,15.00,14.66,0
45,15.00,14.43,0
45,15.00,14.51,0
45,15.00,14.51,0
45,15.00,14.58,0
45,15.00,14.58,0
45,15.00,14.66,0
45,15.00,14.58,0
45,15.00,14.51,0
45,15.00,14.51,0
45,15.00,14.51,0
45,15.00,14.58,0
45,15.00,14.51,0
45,15.00,14.58,0
45,15.00,14.66,0
45,15.00,14.73,0
45,15.00,14.66,0
45,15.00,14.51,0
45,15.00,14.73,0
45,15.00,14.51,0
45,15.00,14.66,0
45,15.00,14.58,0
45,15.00,14.73,0
45,15.00,14.66,0
45,15.00,14.51,0
45,15.00,14.58,0
45,15.00,14.58,0
45,15.00,14.73,0
45,15.00,14.51,0
45,15.00,14.73,0
45,15.00,14.58,0
45,15.00,14.66,0
45,15.00,14.58,0
45,15.00,14.66,0
45,15.00,14.51,0
45,15.00,14.66,0
45,15.00,14.66,0
45,15.00,14.51,0
45,15.00,14.66,0
45,15.00,14.66,0
45,15.00,14.66,0
45,15.00,14.66,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.66,0
45,15.00,14.88,0
45,15.00,14.73,0
45,15.00,14.66,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.88,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.58,0
45,15.00,14.81,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.96,0
45,15.00,14.88,0
45,15.00,14.88,0
45,15.00,14.73,0
45,15.00,14.73,0
45,15.00,14.81,0
45,15.00,14.88,0
45,15.00,15.04,0
45,15.00,14.88,0
45,15.00,14.73,0
45,15.00,14.88,0
45,15.00,14.96,0
45,15.00,14.81,0
45,15.00,14.88,0
45,15.00,14.88,0
45,15.00,14.73,0
45,15.00,14.81,0
45,15.00,14.96,0
45,15.00,14.88,0
45,15.00,14.96,0
45,15.00,14.96,0
45,15.00,14.88,0
45,15.00,14.88,0
45,15.00,14.88,0
45,15.00,14.96,0
45,15.00,16.10,0
45,15.00,16.03,0
45,15.00,15.87,0
45,15.00,16.18,0
45,15.00,15.95,0
45,15.00,15.80,0
45,15.00,15.95,0
45,15.00,15.95,0
45,15.00,15.95,0
45,15.00,16.10,0
45,15.00,16.10,0
45,15.00,16.03,0
45,15.00,16.03,0
45,15.00,16.18,0
45,15.00,16.03,0
45,15.00,15.95,0
45,15.00,15.87,0
45,15.00,15.95,0
45,15.00,16.10,0
45,15.00,16.03,0
45,15.00,15.95,0
45,15.00,15.87,0
45,15.00,15.95,0
45,15.00,16.10,0
45,15.00,15.80,0
45,15.00,16.03,0
45,15.00,16.10,0
45,15.00,15.87,0
45,15.00,15.87,0
45,15.00,15.87,0
45,15.00,16.10,0
45,15.00,15.95,0
45,15.00,15.87,0
45,15.00,15.80,0
45,15.00,15.95,0
45,15.00,16.10,0
45,15.00,15.95,0
45,15.00,15.80,0
45,15.00,16.03,0
45,15.00,15.87,0
45,15.00,15.95,0
45,15.00,16.10,0
45,15.00,15.95,0
45,15.00,16.10,0
45,15.00,15.95,0
45,15.00,15.87,0
45,15.00,15.87,0
45,15.00,15.87,0
45,15.00,15.87,0
45,15.00,15.95,0
45,15.00,15.95,0
45,15.00,15.87,0
45,15.00,15.87,0
45,15.00,15.80,0
45,15.00,15.87,0
45,15.00,15.80,0
45,15.00,15.87,0
45,15.00,15.80,0
45,15.00,15.87,0
45,15.00,15.87,0
45,15.00,15.80,0
45,15.00,15.80,0
45,15.00,15.87,0
45,15.00,15.72,0
45,15.00,15.64,0
45,15.00,15.87,0
45,15.00,15.87,0
45,15.00,15.80,0
45,15.00,15.87,0
45,15.00,15.72,0
45,15.00,15.72,0
45,15.00,15.80,0
45,15.00,15.80,0
45,15.00,15.72,0
45,15.00,15.72,0
45,15.00,15.64,0
45,15.00,15.64,0
45,15.00,15.64,0
45,15.00,15.72,0
45,15.00,15.80,0
45,15.00,15.80,0
45,15.00,15.64,0
45,15.00,15.72,0
45,15.00,15.72,0
45,15.00,15.64,0
45,15.00,15.80,0
45,15.00,15.64,0
45,15.00,15.64,0
45,15.00,15.49,0
45,15.00,15.72,0
45,15.00,15.57,0
45,15.00,15.64,0
45,15.00,15.80,0
45,15.00,15.64,0
45,15.00,15.72,0
45,15.00,15.64,0
45,15.00,15.64,0
45,15.00,15.72,0
45,15.00,15.64,0
45,15.00,15.72,0
45,15.00,15.57,0
45,15.00,15.57,0
45,15.00,15.64,0
45,15.00,15.57,0
45,15.00,15.57,0
45,15.00,15.49,0
45,15.00,15.49,0
45,15.00,15.49,0
45,15.00,15.57,0
45,15.00,15.49,0
45,15.00,15.57,0
45,15.00,15.64,0
45,15.00,15.41,0
45,15.00,15.49,0
45,15.00,15.57,0
45,15.00,15.49,0
45,15.00,15.57,0
45,15.00,15.49,0
45,15.00,15.57,0
45,15.00,15.34,0
45,15.00,15.34,0
45,15.00,15.49,0
45,15.00,15.41,0
45,15.00,15.49,0
45,15.00,15.57,0
45,15.00,15.41,0
45,15.00,15.34,0
45,15.00,15.41,0
45,15.00,15.34,0
45,15.00,15.57,0
45,15.00,15.49,0
45,15.00,15.41,0
45,15.00,15.34,0
45,15.00,15.34,0
45,15.00,15.41,0
45,15.00,15.26,0
45,15.00,15.34,0
45,15.00,15.41,0
45,15.00,15.26,0
45,15.00,15.49,0
45,15.00,15.49,0
45,15.00,15.41,0
45,15.00,15.34,0
45,15.00,15.26,0
45,15.00,15.34,0
45,15.00,15.26,0
45,15.00,15.34,0
45,15.00,15.34,0
45,15.00,15.19,0
45,15.00,15.19,0
45,15.00,15.19,0
45,15.00,15.26,0
45,15.00,15.19,0
45,15.00,15.19,0
45,15.00,15.19,0
45,15.00,15.34,0
45,15.00,15.26,0
45,15.00,15.26,0
45,15.00,15.26,0
45,15.00,15.19,0
45,15.00,15.26,0
45,15.00,15.19,0
45,15.00,15.11,0
45,15.00,15.26,0
45,15.00,15.11,0
45,15.00,15.04,0
45,15.00,15.26,0
45,15.00,15.11,0
45,15.00,15.11,0
45,15.00,15.19,0
45,15.00,15.19,0
45,15.00,15.19,0
45,15.00,15.11,0
45,15.00,15.04,0
45,15.00,15.11,0
45,15.00,15.04,0
45,15.00,15.11,0
45,15.00,15.04,0
45,15.00,15.04,0
45,15.00,15.04,0
45,15.00,15.04,0
45,15.00,15.19,0
45,15.00,15.19,0
45,15.00,15.04,0
45,15.00,15.11,0
45,15.00,15.04,0
45,15.00,15.04,0
45,15.00,15.04,0
45,15.00,15.04,0
45,15.00,15.04,0
45,15.00,15.04,0
45,15.00,14.96,0
45,15.00,15.04,0
45,15.00,15.04,0
45,15.00,14.96,0
45,15.00,14.88,0
45,15.00,15.11,0
45,15.00,14.88,0
45,15.00,14.96,0
45,15.00,14.96,0
45,15.00,14.96,0
45,15.00,15.04,0
45,15.00,14.88,0
45,15.00,15.11,0
45,15.00,14.96,0
45,15.00,15.04,0
45,15.00,14.96,0
45,15.00,15.04,0
45,15.00,15.04,0
45,15.00,14.96,0
45,15.00,14.88,0
45,15.00,15.04,0
45,15.00,14.96,0
45,15.00,14.96,0
45,15.00,15.11,0
45,15.00,15.04,0
45,15.00,14.96,0
45,15.00,14.88,0
45,15.00,14.96,0
45,15.00,14.73,0
45,15.00,14.96,0
45,15.00,15.04,0
45,15.00,14.96,0
45,15.00,14.88,0
45,15.00,14.88,0
45,15.00,14.96,0
45,15.00,14.88,0
45,15.00,14.88,0
45,15.00,14.88,0
